Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
andino,macho,863.0925370014079,24.0724805516681,18.400731748406812,negro,gordo,57.078746793273105
andino,macho,860.3125848225321,23.824213878850063,17.025364114147287,blanco,gordo,21.983622726282647
andino,macho,800.9506057215689,23.732902411946508,18.192810481747767,blanco,sano,11.434195697267027
peruano,hembra,808.2106037300355,NA,18.458395042549423,blanco,sano,48.20370705132895
peruano,macho,763.031762685392,29.99366639438524,19.948999927778512,blanco,sano,12.125095024771952
peruano,macho,907.680643235812,NA,19.59115068181332,blanco,sano,31.764884245155972
andino,hembra,776.0673377703896,NA,16.647088227587645,negro,gordo,60.10436531684429
andino,hembra,759.0195820155781,23.748296380178218,NA,negro,NA,NA
americano,hembra,859.7617144152662,26.68983999006061,21.28268825642176,negro,sano,16.33983352688267
peruano,hembra,694.1413544063364,26.97408839635203,18.604869683708625,blanco,sano,40.80060270831746
híbrido,macho,1518.898120287152,NA,25.567223136303173,blanco,sano,43.92377530856778
andino,macho,792.6026517917643,24.427944292670997,17.16857009843393,blanco,gordo,33.176928321084944
peruano,hembra,NA,NA,16.716271862739593,blanco,NA,44.15922282810442
peruano,hembra,758.8631668584272,NA,18.72221580488556,blanco,sano,42.45999064389666
peruano,hembra,872.8608652624582,26.98305695474845,17.967859257233602,blanco,gordo,55.325838108104335
peruano,macho,865.6170485507445,25.48281054234469,19.676811772460443,pintado,sano,54.22745177097222
americano,macho,836.3049262776318,32.194553474617514,20.104021239419836,negro,sano,25.086545365424225
abisinio,macho,499.3476346514819,20.57118305443476,15.816931909128146,negro,sano,13.811962797482895
andino,macho,789.8181521877046,25.51611141498769,17.05273884862045,tricolor,gordo,34.04149087830497
peruano,macho,NA,30.617617249348235,NA,marrón,NA,17.38845994739853
andino,hembra,768.5095741839223,20.734737681570543,NA,negro,NA,56.081868428471935
híbrido,hembra,458.1669555910069,27.02681309259375,16.954384415169915,marrón,sano,26.316859110028485
peruano,macho,838.8409928350878,26.747161180500175,20.553759337243665,blanco,sano,32.81947317755463
peruano,hembra,634.9365917788922,22.762026154669275,NA,blanco,NA,63.922701094756576
híbrido,macho,1419.8339732945983,27.550268484583896,NA,pintado,NA,38.516881152387064
andino,hembra,541.4869713500253,19.92509304694165,16.79924152575912,blanco,sano,18.25489637340396
americano,hembra,796.1634167785263,26.205345404485342,NA,blanco,NA,55.1847291006421
andino,macho,909.8098812036816,26.459799793678453,NA,marrón,NA,12.16639374705875
peruano,hembra,738.8203671791875,NA,17.515907601219283,blanco,sano,57.95012227370744
andino,macho,860.6350501617409,27.064819220441688,NA,rojizo,NA,62.527463044871354
andino,macho,670.9973458418403,25.520318698381153,19.673867834964543,tricolor,sano,10.445294096868428
peruano,hembra,607.0863500961028,23.573962876425416,17.763492840316456,negro,sano,27.730128590782133
peruano,hembra,688.6043090421713,28.690760865942128,16.758655222019655,pintado,sano,35.607668671659724
peruano,hembra,857.6208039470889,22.939071306270804,NA,pintado,NA,37.25333840893906
abisinio,macho,529.6309334788906,23.891298043389565,16.36978915802732,pintado,sano,46.83779295774307
andino,macho,774.4456345259263,21.016495366346557,17.175585106024677,marrón,gordo,38.38362590624213
híbrido,macho,1090.420137370978,NA,NA,blanco,NA,30.403150605343797
abisinio,macho,NA,19.18895737076615,16.620072420247176,negro,NA,35.87984240936767
andino,macho,646.168900532956,NA,19.59126423784241,negro,sano,48.129161236835614
peruano,hembra,NA,23.589062941193824,NA,negro,NA,27.02057342944844
peruano,hembra,887.2863818800682,26.605114445378536,19.2991164632554,blanco,sano,22.54081950053581
americano,macho,1014.1406678727888,29.869582235450594,21.9635748814694,negro,sano,50.56445802142987
peruano,hembra,637.3169387710014,20.005662439182583,16.890213930037802,pintado,sano,45.98373021467736
híbrido,hembra,1005.5992679785512,30.18359933498264,16.50038310300523,tricolor,obeso,20.302303310858555
abisinio,macho,NA,24.01044616570602,15.549229256842914,pintado,NA,59.04268265673061
peruano,hembra,737.3890025041413,24.01905133827001,NA,negro,NA,21.316122050581637
híbrido,macho,611.0901463275449,NA,25.499320047916513,blanco,flaco,31.121939015103504
americano,macho,1005.9955767958984,17.41989917266075,NA,marrón,NA,42.71529295801573
andino,macho,771.9377024511106,25.01647616628088,19.606945564086477,rojizo,sano,40.321226112869496
peruano,macho,911.5711278900184,31.15935314696567,19.972869939885364,negro,sano,18.91405707218385
peruano,macho,737.7275429665345,29.856556581711587,NA,negro,NA,26.707633488291584
peruano,macho,840.2620922931836,27.84569025966623,18.001002226073286,blanco,gordo,20.020074651804737
abisinio,macho,NA,21.64955073801253,NA,gris,NA,29.150633587371733
peruano,macho,836.9839399287436,29.18397350915165,NA,blanco,NA,40.86310130402415
andino,macho,808.4180561439584,21.166357241358337,NA,blanco,NA,35.849910847254264
andino,macho,956.5610555257708,NA,18.776545951336956,marrón,gordo,26.026142982975916
andino,hembra,592.9929414093093,22.51812487224324,14.42322013679917,negro,gordo,22.685208715613314
peruano,macho,858.6573757652119,NA,NA,negro,NA,18.706832030111364
peruano,hembra,939.8001724497748,22.010156930556985,18.24240820466676,marrón,gordo,31.7747632118872
peruano,macho,870.1849532410197,27.596052339299607,NA,blanco,NA,54.80676186356256
andino,macho,695.1399994716423,NA,18.57808700291688,tricolor,sano,62.108276443039976
peruano,hembra,704.6471709721136,NA,NA,blanco,NA,55.8647228274212
peruano,macho,936.1595780616168,26.508498996141174,21.304810834720534,negro,sano,23.683042948454737
híbrido,macho,938.4660679877315,29.04015138050468,17.89160860228922,tricolor,gordo,56.78978941528372
peruano,macho,863.2755905535798,NA,19.38714664527017,pintado,sano,42.02500106364235
peruano,macho,1088.0586233020151,NA,22.030746246409425,pintado,sano,32.869866408135735
americano,macho,1010.3246848599084,NA,23.686961413918738,marrón,sano,16.95656917954544
andino,macho,767.8959363107982,NA,NA,blanco,NA,34.787648376253365
andino,hembra,791.6147808984059,24.032100536696205,16.46572702388143,rojizo,gordo,31.38095420479111
híbrido,hembra,807.4456437869566,24.748387503147693,23.09486564144967,blanco,flaco,55.80108222167054
peruano,hembra,527.200587627798,29.76548276992002,16.036357809630584,blanco,sano,50.14910903569619
americano,macho,NA,27.220871201763973,19.72562364252841,marrón,NA,57.33227216402735
híbrido,macho,605.8548207082699,20.887032912467223,21.647761938133,tricolor,flaco,24.714236267557496
andino,hembra,607.012055069351,24.07681109641667,NA,negro,NA,14.581224451200296
peruano,macho,681.1445376836971,NA,18.82029295769643,negro,sano,20.951958931420695
andino,macho,770.5433785822541,26.182041657991064,19.104653040803296,rojizo,sano,30.127267554275704
abisinio,macho,531.4555849759709,23.48747122766541,15.828883996186583,marrón oscuro,sano,25.553295949608597
andino,macho,NA,24.106880475011263,16.455696953211884,negro,NA,36.12356263659839
andino,macho,905.9921796389932,24.61339930409856,17.751881676807567,blanco,gordo,64.69348170280412
peruano,hembra,786.3776970437239,27.594226338076066,NA,blanco,NA,10.824503777531396
híbrido,hembra,778.3678924737175,29.522449815217612,20.45582582493999,tricolor,sano,38.52443997665638
híbrido,macho,1250.9914230618704,17.05654272911666,24.006629555302062,pintado,sano,41.54664267284232
peruano,hembra,795.2732646168196,21.39829802929306,17.00455672116544,blanco,gordo,36.73632868476603
peruano,hembra,661.4184258164353,25.078240550179014,18.739229817253634,negro,sano,27.099459096592007
abisinio,macho,511.7994728356923,NA,NA,gris,NA,25.3994305487627
andino,macho,682.4497923227841,28.445823966361633,NA,negro,NA,56.25798984769294
abisinio,macho,645.5938773307909,21.971275977235265,NA,marrón oscuro,NA,40.9968546789672
peruano,hembra,608.1587155789703,NA,18.051719365154423,blanco,sano,49.558726529847384
peruano,hembra,921.2465027697616,27.938422227871445,18.205867411931873,blanco,gordo,17.253224887289313
andino,hembra,747.8124393029699,NA,16.38671455567157,negro,gordo,39.00253982640074
peruano,macho,778.3965202859764,27.602111736051555,20.22757060665568,negro,sano,13.146976207257271
andino,macho,765.0275999395604,23.975443785730615,17.52046509113531,negro,sano,39.0975795945482
peruano,macho,819.2527142665349,NA,20.37303816373688,marrón,sano,27.74821089856878
peruano,macho,866.7365555850186,NA,NA,marrón,NA,56.75613943136891
andino,macho,653.4839980563319,25.27859089145471,17.58927964730521,rojizo,sano,42.486312812841255
peruano,macho,948.3664839974432,NA,21.61272017357361,negro,sano,56.41400677069783
andino,macho,842.2016690353723,NA,18.46609311743052,blanco,sano,61.004961194395634
peruano,macho,870.6872814147255,23.844548328029987,21.308002874017653,pintado,sano,50.644958442127454
andino,macho,892.6446086628594,30.538846833632284,19.166854254258,marrón,sano,44.222654803601074
abisinio,macho,NA,NA,16.22312414408093,pintado,NA,33.37075788317953
peruano,macho,1057.3279175067205,28.893394864422056,NA,marrón,NA,14.291695629041303
peruano,macho,865.9505574702182,31.061700340434378,20.200114200963817,negro,sano,37.734042192708074
andino,macho,687.4159655864228,19.556191103639343,NA,blanco,NA,42.901303856358666
andino,macho,675.9725225826189,25.945536068025778,NA,marrón,NA,36.43561932816583
peruano,hembra,802.2518857144672,24.425842108034896,17.275533947385046,negro,gordo,11.72122540554378
peruano,hembra,595.8949883772561,25.501935840684837,NA,marrón,NA,29.321604198380804
peruano,hembra,768.2061362433996,25.260895640623136,18.207319360496378,blanco,sano,36.681031179430605
andino,hembra,522.5487746164704,23.393668311323086,17.468250183902835,marrón,sano,32.43873947240752
peruano,hembra,612.5171064045476,24.43146212472278,19.023936802789507,blanco,sano,38.777525890466805
abisinio,macho,632.7634585678572,21.847746774566353,18.205577224928575,gris,sano,64.0025275309851
peruano,macho,840.0714975461711,NA,18.615093851155073,negro,sano,11.063535826354592
americano,macho,966.0727468077724,28.571210791359924,24.865150351498617,negro,sano,18.42109585915029
peruano,hembra,590.155948029562,22.46101276849274,NA,pintado,NA,53.668703137451416
peruano,macho,NA,25.983778148630513,NA,negro,NA,42.78865768531193
híbrido,hembra,646.3437699568598,36.023056886505785,14.816590647303151,tricolor,gordo,28.16986462054046
híbrido,hembra,NA,32.4004039745986,20.414344988408896,blanco,NA,17.008437068467806
peruano,macho,901.5582069475884,22.301037941368772,18.895876400815308,blanco,sano,38.595742776185794
peruano,hembra,830.5577019581561,20.83508249621931,17.375045913143296,negro,gordo,33.4280561551317
andino,macho,829.8918473317207,29.97003495724859,15.811984984243038,marrón,gordo,21.305376087794365
andino,hembra,NA,23.24044547404771,NA,marrón,NA,44.82567470365822
peruano,macho,720.7039129657704,33.050809793618114,18.560025938591455,negro,sano,19.036069363860292
andino,macho,NA,27.2033544000578,NA,negro,NA,46.49215018366944
andino,hembra,710.9960594753071,23.80461946846254,15.747769017875289,blanco,gordo,49.70973862747486
peruano,macho,956.8110444405944,27.784719731844778,17.53881827837023,blanco,gordo,34.04161986357705
peruano,macho,951.408825015814,NA,21.884125724171703,blanco,sano,37.8315704028287
peruano,macho,NA,25.11713218688033,22.07352776819123,blanco,NA,41.37449916996091
peruano,macho,810.9570831208166,33.189938584103835,19.088840834762532,blanco,sano,47.18903095759919
abisinio,macho,NA,NA,16.835156415796803,marrón oscuro,NA,14.614547385670264
híbrido,hembra,558.6677091494347,18.075146899465704,18.332864145644656,blanco,sano,18.820210407872853
andino,macho,731.1845734587108,26.45278771063292,NA,blanco,NA,20.984344309185612
andino,macho,855.8271070447176,26.447755520194484,18.425225893528825,blanco,sano,54.32965338697239
híbrido,macho,NA,13.711142916508283,23.69707098372563,pintado,NA,65.6580841033591
andino,macho,846.0975210976392,25.227670410772735,17.862612072632913,negro,gordo,51.25787916015754
andino,macho,711.839776644894,21.72243175602209,18.393365260379134,marrón,sano,51.817461649882134
peruano,macho,694.9695544272188,NA,NA,blanco,NA,11.421646110631697
peruano,macho,NA,26.255479418468813,19.017443229971345,pintado,NA,17.748078365012347
abisinio,macho,NA,21.602170933494193,16.69826061388942,marrón oscuro,NA,26.706130432505915
híbrido,hembra,916.7199017744396,19.23386893401565,NA,marrón,NA,37.36669699618271
peruano,macho,956.4045504396568,26.9623674358185,20.12603025647869,negro,sano,27.49779826229604
andino,macho,797.3654412047947,26.451951309792772,18.598675987842743,blanco,sano,53.189129966211695
peruano,macho,919.7517633799064,27.89667807220237,19.830891664117885,blanco,sano,40.11475150067968
andino,hembra,669.9925410821816,NA,17.347133462198,negro,sano,32.09944874312927
americano,macho,924.3008227938697,NA,21.259299336774976,marrón,sano,18.687262616295648
peruano,hembra,739.9904654363997,NA,19.397470497007436,marrón,sano,34.31436774013095
peruano,hembra,618.665296826282,25.6575979757829,18.830968399642018,marrón,sano,59.02297877882216
peruano,hembra,702.1845116414678,28.486531505037377,17.19378634488744,pintado,sano,21.752191915773075
andino,macho,825.6844920133593,30.476593014023184,18.733923032860545,blanco,sano,56.04330889696431
híbrido,macho,1104.179817104197,32.510455363227145,19.03704042467091,tricolor,gordo,20.45721296501784
abisinio,macho,540.140435620154,26.043220345552832,NA,gris,NA,24.87324431485458
peruano,hembra,781.9654927919775,22.421073672759903,NA,pintado,NA,41.43317704827281
andino,hembra,732.4299205515193,23.411036513859425,16.34820156457613,negro,gordo,35.33019616616676
peruano,macho,946.8464811591332,23.417782515147337,NA,negro,NA,65.3509175478317
peruano,macho,884.5670635520768,26.203950635838787,NA,marrón,NA,13.148176244339158
andino,hembra,700.1679969755878,NA,NA,negro,NA,39.17962357563168
peruano,macho,808.3964749503039,30.60877523150428,18.947611062750216,blanco,sano,60.68441500451956
peruano,macho,766.9082923955253,26.893032852759887,21.404304540461617,marrón,sano,34.9986268089812
peruano,macho,731.8417947149276,26.981713210869536,NA,blanco,NA,36.73150612479222
andino,macho,641.5546266955827,26.493545607509457,17.23373184908874,rojizo,sano,53.19277000942709
andino,macho,737.64868409885,25.559474327754337,NA,blanco,NA,29.6474663811867
peruano,macho,NA,32.110821127648265,19.778920029230704,negro,NA,44.80633583492227
híbrido,macho,NA,13.484808047092828,24.396070245351876,marrón,NA,62.66768464263456
peruano,hembra,892.7213156565639,27.016654104204743,17.162824492517746,blanco,gordo,43.11012082915511
peruano,macho,791.8434602107767,NA,19.268902272697996,pintado,sano,39.03469015850609
peruano,macho,886.2284941583328,29.311521397095884,19.64224186886626,blanco,sano,17.40229221209313
andino,hembra,685.9701596584216,21.015287854840658,NA,negro,NA,31.086872479368033
andino,hembra,NA,24.62220755597602,15.923730360659992,tricolor,NA,22.55729071210655
andino,macho,NA,21.77896115715269,17.635614716806494,rojizo,NA,23.261587830141835
peruano,hembra,758.1851060276709,19.570026159753745,15.926238937995809,marrón,gordo,45.05817904911562
americano,hembra,894.7640005244634,24.68647906309278,21.632832985100418,blanco,sano,54.42318236646044
peruano,macho,976.0877785880396,29.464296730754512,NA,negro,NA,17.215691484250932
híbrido,hembra,574.3822007579912,NA,NA,pintado,NA,22.284591516470883
peruano,macho,847.2767036183959,31.510960634180737,NA,negro,NA,12.040694166132305
peruano,hembra,847.6742495101912,NA,17.99455997459436,negro,gordo,34.23711160541994
andino,hembra,752.0464151229838,24.62419147656856,NA,negro,NA,57.390231144902046
peruano,macho,750.600561284993,NA,20.593235683131947,pintado,sano,37.06508653760731
andino,hembra,624.5565376293189,NA,17.30385485048187,tricolor,sano,42.78959125294658
peruano,hembra,640.1617006172871,24.73908901044663,NA,negro,NA,23.21968600904922
peruano,hembra,803.0911406951564,25.19353331302692,19.12894572124598,marrón,sano,15.085497833579591
peruano,macho,882.9617381414287,26.886717490380217,18.626128744758727,pintado,gordo,39.62350736630008
andino,hembra,NA,25.89218971255072,17.034254115823643,negro,NA,15.34973070755131
peruano,macho,NA,31.94670852291938,20.09215897220285,blanco,NA,18.61076879752327
peruano,macho,834.0961115329919,29.02643728635005,19.341348448839305,blanco,sano,43.330403091304376
peruano,macho,761.6860483615284,27.040576336666128,18.96243735610413,blanco,sano,43.24902027798792
andino,macho,822.2298634542886,30.04158236871428,18.362639057887833,tricolor,sano,38.2550773841137
híbrido,hembra,888.2882724931419,27.766555181852578,15.057793941017335,tricolor,obeso,52.62692640212443
peruano,hembra,784.691988145091,25.36780554083108,18.955718312494827,negro,sano,32.76037068497163
peruano,macho,803.423880948937,22.41406506686654,20.41791911879204,blanco,sano,41.82493012926651
peruano,macho,NA,25.86078520062798,NA,negro,NA,21.387768628014168
peruano,macho,727.2424471433541,22.88804425814381,NA,blanco,NA,17.179245043144743
andino,macho,857.3334845786335,NA,17.343945229739795,negro,gordo,39.8011224274035
híbrido,macho,896.2763904404359,31.302304365156573,15.735174006907656,tricolor,obeso,18.897822614445037
peruano,hembra,NA,22.459164208179207,18.51305647856468,negro,NA,50.54339088030446
peruano,hembra,588.9463238512024,26.148792712489097,19.234152858886095,marrón,sano,12.367253893346405
peruano,macho,963.3785854476204,29.813934628407484,20.76573821077383,marrón,sano,54.02972157639115
peruano,hembra,537.0385674016718,27.864111301903872,17.6804702735794,negro,sano,26.289453078916733
híbrido,macho,632.7747945574408,16.21521077682122,NA,marrón,NA,58.3175014620946
peruano,hembra,702.5856250912533,27.486445456685328,NA,marrón,NA,25.53136023546768
andino,hembra,667.8620463134191,19.328027491856663,NA,blanco,NA,36.153372581382456
híbrido,macho,877.8954973703774,NA,NA,blanco,NA,18.47276623439076
peruano,hembra,538.5546807083532,20.229825403004607,19.41787632049587,negro,flaco,31.079675229645744
híbrido,hembra,NA,25.16754622251695,19.04225524816691,blanco,NA,63.62733024443185
híbrido,hembra,896.7668951258585,NA,NA,tricolor,NA,63.916927676832294
andino,hembra,602.9774824830826,20.90220571579115,NA,tricolor,NA,17.472960812676405
híbrido,macho,NA,35.26592206373476,NA,pintado,NA,37.469471456180074
peruano,macho,797.7802162267413,NA,NA,negro,NA,49.67012943355813
híbrido,macho,908.3036182347522,NA,20.138651956260528,blanco,sano,62.204190773674966
abisinio,macho,513.7340265408843,NA,NA,negro,NA,39.07729606295826
abisinio,macho,641.7802043664512,27.103451187793024,13.901935020773076,negro,gordo,61.153196894146824
peruano,macho,986.8163318865606,29.304774487163783,NA,pintado,NA,48.346805520832646
andino,macho,736.0486467353456,19.874141524602372,18.384087598860948,negro,sano,26.127803999346124
peruano,hembra,624.2268141496176,21.59880918238016,20.0881212911227,marrón,sano,41.96428836712738
peruano,hembra,NA,22.41306305881687,17.54740476221486,blanco,NA,18.506469643912364
abisinio,macho,662.1527983106264,NA,16.601428631489803,gris,sano,40.731252648712655
peruano,hembra,NA,23.874225356678945,18.988697568142324,pintado,NA,42.32225518844054
andino,macho,848.5211157087475,24.797977517781725,NA,blanco,NA,38.164480089204986
andino,macho,725.0050504966865,30.448335590708684,17.665033724967962,blanco,sano,61.14360586089004
andino,macho,948.11690675995,24.25686635750368,NA,blanco,NA,22.438047002267695
peruano,macho,905.3806173405018,NA,23.330433843525135,blanco,sano,64.12047955744626
peruano,hembra,668.5916450196095,31.94466490120995,18.326234218514948,blanco,sano,51.06055327810537
peruano,macho,NA,28.47745106103087,20.541319125472455,negro,NA,39.05344812257312
peruano,macho,1006.6514409187032,28.13251716210883,NA,negro,NA,19.748746399945077
abisinio,macho,562.8981389648568,NA,NA,marrón oscuro,NA,12.186402443265072
peruano,hembra,618.8964116826041,29.84192159124336,17.045871345755103,marrón,sano,16.9406763809424
híbrido,hembra,794.0109052411004,NA,17.73161072455992,blanco,sano,39.89475706479161
peruano,hembra,616.1726201912861,26.90018162467776,NA,negro,NA,25.527583132369212
andino,macho,796.0361829734625,27.989683223768367,17.624490247066507,blanco,gordo,17.391520793424164
andino,macho,813.0060840344402,NA,NA,blanco,NA,60.32840180510563
americano,hembra,873.1227915226145,27.608631569056204,20.351406217955592,marrón,sano,20.04974336711712
peruano,macho,796.8496809587032,29.656804676946827,21.240377345185767,blanco,sano,20.9349090871895
peruano,hembra,NA,24.450540701763227,17.810519065910448,negro,NA,23.941932201838497
andino,hembra,709.215201063944,28.24405572120436,15.056014447411664,blanco,gordo,53.507489704353006
andino,macho,818.081834690779,26.50045366644368,NA,blanco,NA,29.71172785213288
peruano,macho,783.3148567034231,21.67660239720419,19.13360149969527,blanco,sano,58.00453433552546
peruano,hembra,678.7914966573288,23.102996962206845,18.38383340118665,negro,sano,43.21078016960229
andino,macho,969.0488183211128,28.431386773028336,NA,negro,NA,56.8079522372632
peruano,macho,786.8368994632174,28.638720563324412,NA,blanco,NA,28.85108904259466
andino,hembra,728.0018104600002,19.85927263845304,16.683782689557255,blanco,gordo,18.37063943937279
peruano,hembra,658.1276272587838,NA,18.576161302437992,negro,sano,11.504241017043936
peruano,hembra,731.7521320194795,26.14612088105539,NA,negro,NA,26.074044859077297
peruano,macho,825.7922605596675,NA,19.337751607467418,negro,sano,14.101348902428596
peruano,macho,872.628508747188,NA,19.53587191091948,blanco,sano,42.7965528790219
peruano,macho,925.1465564362004,NA,19.137166411430947,blanco,sano,28.361254495483923
andino,macho,796.0342445466081,22.082432393622305,NA,blanco,NA,30.17940328090286
americano,macho,918.1084871457203,36.982143770444814,19.20268201619844,gris,sano,18.08291123346295
peruano,macho,723.4954236627749,23.918824601228035,NA,pintado,NA,30.76762038544675
peruano,macho,781.2390613025102,25.593575091419503,18.9761129812051,negro,sano,12.794066603208634
andino,macho,882.662271420617,NA,18.441250172852943,negro,gordo,57.20579233901158
peruano,hembra,654.3925220735823,25.755227580994745,18.46488505927383,negro,sano,21.74248380733298
andino,macho,915.0651142150472,26.21037045163868,16.60878846607628,tricolor,gordo,22.52872169341115
andino,macho,828.7087689222707,22.37190550982583,18.027664787101056,tricolor,gordo,39.999393051623926
peruano,macho,796.9595391191245,29.765518393884975,20.15464175924436,blanco,sano,30.281604647229855
híbrido,macho,1388.537842532555,31.45243717931563,18.333218358321663,tricolor,obeso,32.49100044141569
peruano,hembra,756.8077238862603,NA,19.345490909306037,negro,sano,57.414502281948145
andino,hembra,667.8016229775855,26.749131126270303,NA,blanco,NA,12.37141891125619
peruano,macho,NA,29.969731938227262,NA,blanco,NA,35.55899087415163
andino,hembra,700.277919230121,26.38636597032426,NA,tricolor,NA,26.94280315726622
americano,hembra,848.3568610498525,21.2940923633595,18.720512568550532,marrón,sano,45.88788667355197
peruano,macho,NA,31.35716784186995,19.674265065147782,marrón,NA,42.785442170713075
abisinio,macho,585.2945773190427,23.802864060946117,NA,marrón oscuro,NA,11.56011549145273
híbrido,hembra,700.6559889400052,NA,NA,tricolor,NA,14.82973979861718
andino,macho,768.4666214510795,27.032624178069135,NA,rojizo,NA,28.1960003995889
americano,hembra,NA,25.014734947860735,18.238536471460392,marrón,NA,62.91511032192386
peruano,macho,826.4314703837427,NA,19.75729533466608,negro,sano,21.175019717807455
peruano,hembra,636.7096411155829,26.841647911309565,18.26061862402422,marrón,sano,35.310720831040086
peruano,macho,838.2223208690427,NA,19.541614306264965,pintado,sano,52.87700285471037
andino,macho,760.2285827308847,NA,NA,negro,NA,65.66571821370125
andino,macho,778.1742258935278,22.85575345625958,18.108595557406648,blanco,sano,64.90357660671995
americano,hembra,748.1527306336449,26.19416462514504,20.22168301762548,marrón,sano,61.06257189514837
andino,hembra,669.472130487012,22.37350832347516,15.817467887216663,blanco,gordo,40.168077550506766
andino,macho,768.5236131180643,24.64443141451167,17.85521321526489,rojizo,sano,19.517882305991407
peruano,macho,884.52491386106,23.548101051828127,18.10552095679675,pintado,gordo,32.83433203934804
peruano,macho,908.214038757956,24.424869727982017,NA,marrón,NA,55.800358575762
peruano,hembra,602.0491362567825,NA,16.311740070311625,pintado,sano,58.170459233951505
peruano,macho,727.15036800248,30.41749994530557,18.736177747505742,pintado,sano,33.23526191709447
andino,macho,828.4761384054862,28.106995260169988,NA,blanco,NA,22.049786689022852
peruano,macho,845.658539126311,NA,19.76481705809052,pintado,sano,26.97417900025475
peruano,macho,893.8119219932495,27.06227988163832,20.637261553447892,blanco,sano,19.40089475940655
peruano,macho,NA,28.094120363795632,18.697964286407817,blanco,NA,53.413896775152836
peruano,macho,969.8601521348728,33.99845552785547,NA,marrón,NA,19.354721961620903
híbrido,macho,1296.6251382073804,28.353640077890972,25.0734245931299,blanco,sano,18.50051582555554
híbrido,macho,1433.3508276816356,35.011386038228515,24.141745097674093,tricolor,sano,56.88689203860799
skinny,macho,486.9241024416325,25.810992063179487,16.339035110480033,negro,sano,29.16756526936998
peruano,macho,NA,26.003576317548237,NA,negro,NA,40.673491593961
peruano,macho,NA,NA,21.29014612473918,negro,NA,12.236629813243672
peruano,macho,850.0196445731883,28.690263800622237,NA,blanco,NA,30.4379588433728
peruano,macho,NA,NA,17.769315116152857,negro,NA,52.959596561768024
peruano,hembra,636.7992973142871,21.280954870948907,19.88843603332664,pintado,sano,37.01840133015537
abisinio,macho,576.5428844685758,21.899051438744976,15.432791238897122,gris,sano,12.518313202811653
peruano,hembra,773.0218679664779,25.884041829179964,17.194545307488493,blanco,gordo,35.377289838579316
peruano,hembra,656.6994816459452,NA,18.50767248095391,blanco,sano,41.98880040818729
andino,macho,842.5233658867212,24.16409550009496,18.191644043670543,tricolor,gordo,24.39660542068259
andino,macho,794.7277008469349,19.08987252815038,18.658754414821345,negro,sano,23.19634965472017
abisinio,macho,558.0204303066128,20.9280967218794,16.450893483595436,negro,sano,23.57256227355744
andino,macho,732.5030846231548,23.919020893167065,17.281831259200477,negro,sano,63.7287473834222
peruano,macho,739.0254072118322,28.93214381732041,NA,blanco,NA,61.13281456681149
híbrido,hembra,833.2380322243265,24.81623121170677,21.03561641871326,pintado,sano,30.53657988800378
peruano,hembra,657.304401135982,NA,NA,negro,NA,21.74598141188608
andino,hembra,682.8979455841044,19.946430732688825,18.580815024233143,blanco,sano,24.98358465551297
americano,hembra,843.3739451105056,32.58743619032465,19.58858615512412,marrón,sano,19.02949944437161
andino,macho,699.8698265485078,27.027361810087537,NA,blanco,NA,51.519452058468914
peruano,macho,NA,NA,20.09127767393927,blanco,NA,29.7889845225958
peruano,macho,876.1156031569965,25.6646551833388,20.275848999619537,blanco,sano,45.730538278282125
andino,hembra,509.4331529003622,NA,16.109123879098306,marrón,sano,35.68220914052671
peruano,hembra,864.3026491698892,24.504002093928836,NA,blanco,NA,13.549392528101423
peruano,hembra,783.8156309647503,26.008662757160646,NA,blanco,NA,43.42918527152923
andino,macho,888.0997514706967,19.42711877560703,17.487183926590568,marrón,gordo,33.474854934681375
peruano,hembra,900.7415043515758,28.060260369367057,18.048128407620155,negro,gordo,19.921159956060674
andino,macho,548.6521744975163,26.52502400796715,16.60187013876543,tricolor,sano,21.36429567171838
peruano,hembra,716.4820229927586,28.00612989743278,18.31092619072727,blanco,sano,38.696578755209394
peruano,macho,921.8567618225944,26.774585935286098,19.78343620092048,negro,sano,15.948930578866277
peruano,macho,765.0062569632165,26.56589726940717,NA,negro,NA,34.68495147307905
peruano,hembra,681.305688304405,NA,19.985221035266814,negro,sano,26.547462136094545
peruano,macho,968.783156762138,26.92050732329649,21.031230829545407,negro,sano,24.496635309545635
peruano,macho,841.8661791265363,32.10468658007919,20.038141859095756,marrón,sano,54.572779053462874
abisinio,macho,NA,NA,16.619744274634005,pintado,NA,35.513070797002925
peruano,macho,764.6565925547652,28.410879042948515,NA,blanco,NA,46.688082086889686
peruano,hembra,518.3098100605065,23.808621060696623,18.16270842042457,blanco,sano,53.171913667050774
híbrido,macho,NA,NA,20.43480089070988,pintado,NA,31.5990827903102
abisinio,macho,622.3371070335766,NA,16.07913157946341,negro,sano,27.142396857087036
andino,macho,NA,22.022105087413394,18.838642075751675,marrón,NA,27.369508451673298
peruano,hembra,804.2824475593079,23.333312189534624,17.711245949437995,blanco,gordo,49.05440475238563
peruano,macho,805.5472392114063,22.669478644460252,19.2511514539031,blanco,sano,13.48380896150786
americano,hembra,946.0316061240584,26.94327256407137,NA,negro,NA,10.815991227266917
andino,hembra,785.1773100753541,NA,NA,marrón,NA,12.760320141337472
peruano,macho,746.2096919588059,22.618356747691102,18.94976601754339,blanco,sano,57.46048531802634
